region,i,j,z_level,x (mm),y (mm),z (um),time
R4,13,4,0,32.60963125,44.65081875,2712.375,2024-11-12_16-10-57.950543
R4,14,4,0,33.00968125,44.65081875,2712.375,2024-11-12_16-10-59.175732
R4,14,5,0,33.00968125,45.05086875,2712.375,2024-11-12_16-11-00.769087
R4,13,5,0,32.60963125,45.05086875,2712.375,2024-11-12_16-11-01.995094
R4,12,5,0,32.20958125,45.05086875,2712.375,2024-11-12_16-11-03.244938
R4,11,5,0,31.80953125,45.05086875,2712.375,2024-11-12_16-11-04.464165
R4,10,5,0,31.40948125,45.05086875,2712.375,2024-11-12_16-11-05.681859
R4,9,5,0,31.00943125,45.05086875,2712.375,2024-11-12_16-11-06.894244
R4,8,5,0,30.60938125,45.05086875,2712.375,2024-11-12_16-11-08.141486
R4,7,5,0,30.20933125,45.05086875,2712.375,2024-11-12_16-11-09.347332
R4,6,5,0,29.80928125,45.05086875,2712.375,2024-11-12_16-11-10.555800
R4,5,5,0,29.40923125,45.05086875,2712.375,2024-11-12_16-11-11.787733
R4,4,5,0,29.00918125,45.05086875,2712.375,2024-11-12_16-11-13.031089
R4,3,5,0,28.60913125,45.05086875,2712.375,2024-11-12_16-11-14.445650
R4,2,5,0,28.20908125,45.05086875,2712.375,2024-11-12_16-11-15.852893
R4,1,5,0,27.80903125,45.05086875,2712.375,2024-11-12_16-11-17.261470
R4,0,5,0,27.40898125,45.05086875,2712.375,2024-11-12_16-11-18.524616
R4,0,6,0,27.40898125,45.45091875,2712.375,2024-11-12_16-11-20.100564
R4,1,6,0,27.80903125,45.45091875,2712.375,2024-11-12_16-11-21.320186
R4,2,6,0,28.20908125,45.45091875,2712.375,2024-11-12_16-11-22.552196
R4,3,6,0,28.60913125,45.45091875,2712.375,2024-11-12_16-11-23.792452
R4,4,6,0,29.00918125,45.45091875,2712.375,2024-11-12_16-11-24.992124
R4,5,6,0,29.40923125,45.45091875,2712.375,2024-11-12_16-11-26.183242
R4,6,6,0,29.80928125,45.45091875,2712.375,2024-11-12_16-11-27.377554
R4,7,6,0,30.20933125,45.45091875,2712.375,2024-11-12_16-11-28.593472
R4,8,6,0,30.60938125,45.45091875,2712.375,2024-11-12_16-11-29.778467
R4,9,6,0,31.00943125,45.45091875,2712.375,2024-11-12_16-11-31.038123
R4,10,6,0,31.40948125,45.45091875,2712.375,2024-11-12_16-11-32.242755
R4,11,6,0,31.80953125,45.45091875,2712.375,2024-11-12_16-11-33.446402
R4,12,6,0,32.20958125,45.45091875,2712.375,2024-11-12_16-11-34.688127
R4,13,6,0,32.60963125,45.45091875,2712.375,2024-11-12_16-11-35.915123
R4,14,6,0,33.00968125,45.45091875,2712.375,2024-11-12_16-11-37.189428
R4,14,7,0,33.00968125,45.85096875,2712.375,2024-11-12_16-11-39.118858
R4,13,7,0,32.60963125,45.85096875,2712.375,2024-11-12_16-11-40.313735
R4,12,7,0,32.20958125,45.85096875,2712.375,2024-11-12_16-11-41.541023
R4,11,7,0,31.80953125,45.85096875,2712.375,2024-11-12_16-11-42.841578
R4,10,7,0,31.40948125,45.85096875,2712.375,2024-11-12_16-11-44.142784
R4,9,7,0,31.00943125,45.85096875,2712.375,2024-11-12_16-11-45.404249
R4,8,7,0,30.60938125,45.85096875,2712.375,2024-11-12_16-11-46.669615
R4,7,7,0,30.20933125,45.85096875,2712.375,2024-11-12_16-11-47.929376
R4,6,7,0,29.80928125,45.85096875,2712.375,2024-11-12_16-11-49.217300
R4,5,7,0,29.40923125,45.85096875,2712.375,2024-11-12_16-11-50.413318
R4,4,7,0,29.00918125,45.85096875,2712.375,2024-11-12_16-11-51.673886
R4,3,7,0,28.60913125,45.85096875,2712.375,2024-11-12_16-11-52.829398
R4,2,7,0,28.20908125,45.85096875,2712.375,2024-11-12_16-11-54.040175
R4,1,7,0,27.80903125,45.85096875,2712.375,2024-11-12_16-11-55.288065
R4,0,7,0,27.40898125,45.85096875,2712.375,2024-11-12_16-11-56.551267
R4,0,8,0,27.40898125,46.25101875,2712.375,2024-11-12_16-11-58.316375
R4,1,8,0,27.80903125,46.25101875,2712.375,2024-11-12_16-11-59.677821
R4,2,8,0,28.20908125,46.25101875,2712.375,2024-11-12_16-12-00.925361
R4,3,8,0,28.60913125,46.25101875,2712.375,2024-11-12_16-12-02.263814
R4,4,8,0,29.00918125,46.25101875,2712.375,2024-11-12_16-12-03.610820
R4,5,8,0,29.40923125,46.25101875,2712.375,2024-11-12_16-12-04.937829
R4,6,8,0,29.80928125,46.25101875,2712.375,2024-11-12_16-12-06.207509
R4,7,8,0,30.20933125,46.25101875,2712.375,2024-11-12_16-12-07.457328
R4,8,8,0,30.60938125,46.25101875,2712.375,2024-11-12_16-12-08.779784
R4,9,8,0,31.00943125,46.25101875,2712.375,2024-11-12_16-12-10.373143
R4,10,8,0,31.40948125,46.25101875,2712.375,2024-11-12_16-12-11.671612
R4,11,8,0,31.80953125,46.25101875,2712.375,2024-11-12_16-12-13.212614
R4,12,8,0,32.20958125,46.25101875,2712.375,2024-11-12_16-12-14.430108
R4,13,8,0,32.60963125,46.25101875,2712.375,2024-11-12_16-12-15.651128
R4,14,8,0,33.00968125,46.25101875,2712.375,2024-11-12_16-12-17.132488
R4,14,9,0,33.00968125,46.65106875,2712.375,2024-11-12_16-12-19.208170
R4,13,9,0,32.60963125,46.65106875,2712.375,2024-11-12_16-12-20.493592
R4,12,9,0,32.20958125,46.65106875,2712.375,2024-11-12_16-12-21.958186
R4,11,9,0,31.80953125,46.65106875,2712.375,2024-11-12_16-12-23.255662
R4,10,9,0,31.40948125,46.65106875,2712.375,2024-11-12_16-12-24.532924
R4,9,9,0,31.00943125,46.65106875,2712.375,2024-11-12_16-12-25.823689
R4,8,9,0,30.60938125,46.65106875,2712.375,2024-11-12_16-12-27.053797
R4,7,9,0,30.20933125,46.65106875,2712.375,2024-11-12_16-12-28.301786
R4,6,9,0,29.80928125,46.65106875,2712.375,2024-11-12_16-12-29.647149
R4,5,9,0,29.40923125,46.65106875,2712.375,2024-11-12_16-12-31.079447
R4,4,9,0,29.00918125,46.65106875,2712.375,2024-11-12_16-12-32.405046
R4,3,9,0,28.60913125,46.65106875,2712.375,2024-11-12_16-12-33.829369
R4,2,9,0,28.20908125,46.65106875,2712.375,2024-11-12_16-12-35.228087
R4,1,9,0,27.80903125,46.65106875,2712.375,2024-11-12_16-12-36.605842
R4,0,9,0,27.40898125,46.65106875,2712.375,2024-11-12_16-12-37.850450
R4,0,10,0,27.40898125,47.05111875,2712.375,2024-11-12_16-12-39.491449
R4,1,10,0,27.80903125,47.05111875,2712.375,2024-11-12_16-12-40.774936
R4,2,10,0,28.20908125,47.05111875,2712.375,2024-11-12_16-12-42.114675
R4,3,10,0,28.60913125,47.05111875,2712.375,2024-11-12_16-12-43.368562
R4,4,10,0,29.00918125,47.05111875,2712.375,2024-11-12_16-12-44.612848
R4,5,10,0,29.40923125,47.05111875,2712.375,2024-11-12_16-12-45.973352
R4,6,10,0,29.80928125,47.05111875,2712.375,2024-11-12_16-12-47.363292
R4,7,10,0,30.20933125,47.05111875,2712.375,2024-11-12_16-12-48.763877
R4,8,10,0,30.60938125,47.05111875,2712.375,2024-11-12_16-12-50.197364
R4,9,10,0,31.00943125,47.05111875,2712.375,2024-11-12_16-12-51.493320
R4,10,10,0,31.40948125,47.05111875,2712.375,2024-11-12_16-12-52.886974
R4,11,10,0,31.80953125,47.05111875,2712.375,2024-11-12_16-12-54.242316
R4,12,10,0,32.20958125,47.05111875,2712.375,2024-11-12_16-12-55.564394
R4,13,10,0,32.60963125,47.05111875,2712.375,2024-11-12_16-12-56.895807
R4,14,10,0,33.00968125,47.05111875,2712.375,2024-11-12_16-12-58.205567
R4,14,11,0,33.00968125,47.45116875,2712.375,2024-11-12_16-12-59.979984
R4,13,11,0,32.60963125,47.45116875,2712.375,2024-11-12_16-13-01.292994
R4,12,11,0,32.20958125,47.45116875,2712.375,2024-11-12_16-13-02.581291
R4,11,11,0,31.80953125,47.45116875,2712.375,2024-11-12_16-13-03.870938
R4,10,11,0,31.40948125,47.45116875,2712.375,2024-11-12_16-13-05.129684
R4,9,11,0,31.00943125,47.45116875,2712.375,2024-11-12_16-13-06.519029
R4,8,11,0,30.60938125,47.45116875,2712.375,2024-11-12_16-13-07.935617
R4,7,11,0,30.20933125,47.45116875,2712.375,2024-11-12_16-13-09.292739
R4,6,11,0,29.80928125,47.45116875,2712.375,2024-11-12_16-13-10.649424
R4,5,11,0,29.40923125,47.45116875,2712.375,2024-11-12_16-13-11.969475
R4,4,11,0,29.00918125,47.45116875,2712.375,2024-11-12_16-13-13.259381
R4,3,11,0,28.60913125,47.45116875,2712.375,2024-11-12_16-13-14.582600
R4,2,11,0,28.20908125,47.45116875,2712.375,2024-11-12_16-13-15.767792
R4,1,11,0,27.80903125,47.45116875,2712.375,2024-11-12_16-13-17.035717
R4,0,11,0,27.40898125,47.45116875,2712.375,2024-11-12_16-13-18.268114
R4,0,12,0,27.40898125,47.85121875,2712.375,2024-11-12_16-13-19.925282
R4,1,12,0,27.80903125,47.85121875,2712.375,2024-11-12_16-13-21.201258
R4,2,12,0,28.20908125,47.85121875,2712.375,2024-11-12_16-13-22.478879
R4,3,12,0,28.60913125,47.85121875,2712.375,2024-11-12_16-13-23.716839
R4,4,12,0,29.00918125,47.85121875,2712.375,2024-11-12_16-13-24.902699
R4,5,12,0,29.40923125,47.85121875,2712.375,2024-11-12_16-13-26.075693
R4,6,12,0,29.80928125,47.85121875,2712.375,2024-11-12_16-13-27.302712
R4,7,12,0,30.20933125,47.85121875,2712.375,2024-11-12_16-13-28.556295
R4,8,12,0,30.60938125,47.85121875,2712.375,2024-11-12_16-13-29.821916
R4,9,12,0,31.00943125,47.85121875,2712.375,2024-11-12_16-13-31.094401
R4,10,12,0,31.40948125,47.85121875,2712.375,2024-11-12_16-13-32.384535
R4,11,12,0,31.80953125,47.85121875,2712.375,2024-11-12_16-13-33.646581
R4,12,12,0,32.20958125,47.85121875,2712.375,2024-11-12_16-13-34.898371
R4,13,12,0,32.60963125,47.85121875,2712.375,2024-11-12_16-13-36.124997
R4,14,12,0,33.00968125,47.85121875,2712.375,2024-11-12_16-13-37.365072
R4,14,13,0,33.00968125,48.25126875,2712.375,2024-11-12_16-13-38.974530
R4,13,13,0,32.60963125,48.25126875,2712.375,2024-11-12_16-13-40.219869
R4,12,13,0,32.20958125,48.25126875,2712.375,2024-11-12_16-13-41.460966
R4,11,13,0,31.80953125,48.25126875,2712.375,2024-11-12_16-13-42.689102
R4,10,13,0,31.40948125,48.25126875,2712.375,2024-11-12_16-13-43.912595
R4,9,13,0,31.00943125,48.25126875,2712.375,2024-11-12_16-13-45.142232
R4,8,13,0,30.60938125,48.25126875,2712.375,2024-11-12_16-13-46.324352
R4,7,13,0,30.20933125,48.25126875,2712.375,2024-11-12_16-13-47.541997
R4,6,13,0,29.80928125,48.25126875,2712.375,2024-11-12_16-13-48.717718
R4,5,13,0,29.40923125,48.25126875,2712.375,2024-11-12_16-13-49.878625
R4,4,13,0,29.00918125,48.25126875,2712.375,2024-11-12_16-13-51.058123
R4,3,13,0,28.60913125,48.25126875,2712.375,2024-11-12_16-13-52.242518
R4,2,13,0,28.20908125,48.25126875,2712.375,2024-11-12_16-13-53.516161
R4,1,13,0,27.80903125,48.25126875,2712.375,2024-11-12_16-13-54.734751
R4,0,13,0,27.40898125,48.25126875,2712.375,2024-11-12_16-13-55.990869
R4,0,14,0,27.40898125,48.65131875,2712.375,2024-11-12_16-13-57.668134
R4,1,14,0,27.80903125,48.65131875,2712.375,2024-11-12_16-13-58.916052
R4,2,14,0,28.20908125,48.65131875,2712.375,2024-11-12_16-14-00.181429
R4,3,14,0,28.60913125,48.65131875,2712.375,2024-11-12_16-14-01.422351
R4,4,14,0,29.00918125,48.65131875,2712.375,2024-11-12_16-14-02.642225
R4,5,14,0,29.40923125,48.65131875,2712.375,2024-11-12_16-14-03.862405
R4,6,14,0,29.80928125,48.65131875,2712.375,2024-11-12_16-14-05.065902
R4,7,14,0,30.20933125,48.65131875,2712.375,2024-11-12_16-14-06.273554
R4,8,14,0,30.60938125,48.65131875,2712.375,2024-11-12_16-14-07.502314
R4,9,14,0,31.00943125,48.65131875,2712.375,2024-11-12_16-14-08.734307
R4,10,14,0,31.40948125,48.65131875,2712.375,2024-11-12_16-14-09.961242
R4,11,14,0,31.80953125,48.65131875,2712.375,2024-11-12_16-14-11.246605
R4,12,14,0,32.20958125,48.65131875,2712.375,2024-11-12_16-14-12.486690
R4,13,14,0,32.60963125,48.65131875,2712.375,2024-11-12_16-14-13.700442
R4,14,14,0,33.00968125,48.65131875,2712.375,2024-11-12_16-14-14.905414
R5,0,0,0,27.40898125,52.05095,2721.375,2024-11-12_16-14-17.167975
R5,1,0,0,27.80903125,52.05095,2721.375,2024-11-12_16-14-18.481186
R5,2,0,0,28.20908125,52.05095,2721.375,2024-11-12_16-14-19.740696
R5,3,0,0,28.60913125,52.05095,2721.375,2024-11-12_16-14-21.039439
R5,4,0,0,29.00918125,52.05095,2721.375,2024-11-12_16-14-22.271416
R5,5,0,0,29.40923125,52.05095,2721.375,2024-11-12_16-14-23.507696
R5,6,0,0,29.80928125,52.05095,2721.375,2024-11-12_16-14-24.710130
R5,7,0,0,30.20933125,52.05095,2721.375,2024-11-12_16-14-25.902508
R5,8,0,0,30.60938125,52.05095,2721.375,2024-11-12_16-14-27.103485
R5,9,0,0,31.00943125,52.05095,2721.375,2024-11-12_16-14-28.355280
R5,10,0,0,31.40948125,52.05095,2721.375,2024-11-12_16-14-29.607515
R5,11,0,0,31.80953125,52.05095,2721.375,2024-11-12_16-14-30.852111
R5,12,0,0,32.20958125,52.05095,2721.375,2024-11-12_16-14-32.104231
R5,13,0,0,32.60963125,52.05095,2721.375,2024-11-12_16-14-33.334369
R5,14,0,0,33.00968125,52.05095,2721.375,2024-11-12_16-14-34.602360
R5,14,1,0,33.00968125,52.451,2721.375,2024-11-12_16-14-36.282154
R5,13,1,0,32.60963125,52.451,2721.375,2024-11-12_16-14-37.549813
R5,12,1,0,32.20958125,52.451,2721.375,2024-11-12_16-14-38.794432
R5,11,1,0,31.80953125,52.451,2721.375,2024-11-12_16-14-40.054286
R5,10,1,0,31.40948125,52.451,2721.375,2024-11-12_16-14-41.320561
R5,9,1,0,31.00943125,52.451,2721.375,2024-11-12_16-14-42.639339
R5,8,1,0,30.60938125,52.451,2721.375,2024-11-12_16-14-43.959183
R5,7,1,0,30.20933125,52.451,2721.375,2024-11-12_16-14-45.266404
R5,6,1,0,29.80928125,52.451,2721.375,2024-11-12_16-14-46.549256
R5,5,1,0,29.40923125,52.451,2721.375,2024-11-12_16-14-47.867099
R5,4,1,0,29.00918125,52.451,2721.375,2024-11-12_16-14-49.142563
R5,3,1,0,28.60913125,52.451,2721.375,2024-11-12_16-14-50.420888
R5,2,1,0,28.20908125,52.451,2721.375,2024-11-12_16-14-51.688405
R5,1,1,0,27.80903125,52.451,2721.375,2024-11-12_16-14-52.947943
R5,0,1,0,27.40898125,52.451,2721.375,2024-11-12_16-14-54.206458
R5,0,2,0,27.40898125,52.85105,2721.375,2024-11-12_16-14-55.908554
R5,1,2,0,27.80903125,52.85105,2721.375,2024-11-12_16-14-57.154319
R5,2,2,0,28.20908125,52.85105,2721.375,2024-11-12_16-14-58.422268
R5,3,2,0,28.60913125,52.85105,2721.375,2024-11-12_16-14-59.681485
R5,4,2,0,29.00918125,52.85105,2721.375,2024-11-12_16-15-00.937419
R5,5,2,0,29.40923125,52.85105,2721.375,2024-11-12_16-15-02.262643
R5,6,2,0,29.80928125,52.85105,2721.375,2024-11-12_16-15-03.525471
R5,7,2,0,30.20933125,52.85105,2721.375,2024-11-12_16-15-04.866018
R5,8,2,0,30.60938125,52.85105,2721.375,2024-11-12_16-15-06.180129
R5,9,2,0,31.00943125,52.85105,2721.375,2024-11-12_16-15-07.535971
R5,10,2,0,31.40948125,52.85105,2721.375,2024-11-12_16-15-08.911484
R5,11,2,0,31.80953125,52.85105,2721.375,2024-11-12_16-15-10.208275
R5,12,2,0,32.20958125,52.85105,2721.375,2024-11-12_16-15-11.461154
R5,13,2,0,32.60963125,52.85105,2721.375,2024-11-12_16-15-12.767546
R5,14,2,0,33.00968125,52.85105,2721.375,2024-11-12_16-15-14.108103
R5,14,3,0,33.00968125,53.2511,2721.375,2024-11-12_16-15-15.887027
R5,13,3,0,32.60963125,53.2511,2721.375,2024-11-12_16-15-17.172319
R5,12,3,0,32.20958125,53.2511,2721.375,2024-11-12_16-15-18.508202
R5,11,3,0,31.80953125,53.2511,2721.375,2024-11-12_16-15-19.865679
R5,10,3,0,31.40948125,53.2511,2721.375,2024-11-12_16-15-21.229732
R5,9,3,0,31.00943125,53.2511,2721.375,2024-11-12_16-15-22.600640
R5,8,3,0,30.60938125,53.2511,2721.375,2024-11-12_16-15-23.968464
R5,7,3,0,30.20933125,53.2511,2721.375,2024-11-12_16-15-25.194353
R5,6,3,0,29.80928125,53.2511,2721.375,2024-11-12_16-15-26.413495
R5,5,3,0,29.40923125,53.2511,2721.375,2024-11-12_16-15-27.652798
R5,4,3,0,29.00918125,53.2511,2721.375,2024-11-12_16-15-28.900288
R5,3,3,0,28.60913125,53.2511,2721.375,2024-11-12_16-15-30.141593
R5,2,3,0,28.20908125,53.2511,2721.375,2024-11-12_16-15-31.392095
R5,1,3,0,27.80903125,53.2511,2721.375,2024-11-12_16-15-32.625613
R5,0,3,0,27.40898125,53.2511,2721.375,2024-11-12_16-15-33.870915
R5,0,4,0,27.40898125,53.65115,2721.375,2024-11-12_16-15-35.579477
R5,1,4,0,27.80903125,53.65115,2721.375,2024-11-12_16-15-36.808785
R5,2,4,0,28.20908125,53.65115,2721.375,2024-11-12_16-15-38.043823
R5,3,4,0,28.60913125,53.65115,2721.375,2024-11-12_16-15-39.290403
R5,4,4,0,29.00918125,53.65115,2721.375,2024-11-12_16-15-40.472522
R5,5,4,0,29.40923125,53.65115,2721.375,2024-11-12_16-15-41.668048
R5,6,4,0,29.80928125,53.65115,2721.375,2024-11-12_16-15-42.977850
R5,7,4,0,30.20933125,53.65115,2721.375,2024-11-12_16-15-44.294535
R5,8,4,0,30.60938125,53.65115,2721.375,2024-11-12_16-15-45.517857
R5,9,4,0,31.00943125,53.65115,2721.375,2024-11-12_16-15-46.701957
R5,10,4,0,31.40948125,53.65115,2721.375,2024-11-12_16-15-47.893288
R5,11,4,0,31.80953125,53.65115,2721.375,2024-11-12_16-15-49.076808
R5,12,4,0,32.20958125,53.65115,2721.375,2024-11-12_16-15-50.276273
R5,13,4,0,32.60963125,53.65115,2721.375,2024-11-12_16-15-51.574466
R5,14,4,0,33.00968125,53.65115,2721.375,2024-11-12_16-15-52.825572
R5,14,5,0,33.00968125,54.0512,2721.375,2024-11-12_16-15-54.616282
R5,13,5,0,32.60963125,54.0512,2721.375,2024-11-12_16-15-55.907897
R5,12,5,0,32.20958125,54.0512,2721.375,2024-11-12_16-15-57.146949
R5,11,5,0,31.80953125,54.0512,2721.375,2024-11-12_16-15-58.409702
R5,10,5,0,31.40948125,54.0512,2721.375,2024-11-12_16-15-59.690526
R5,9,5,0,31.00943125,54.0512,2721.375,2024-11-12_16-16-00.957269
R5,8,5,0,30.60938125,54.0512,2721.375,2024-11-12_16-16-02.174397
R5,7,5,0,30.20933125,54.0512,2721.375,2024-11-12_16-16-03.415519
R5,6,5,0,29.80928125,54.0512,2721.375,2024-11-12_16-16-04.652837
R5,5,5,0,29.40923125,54.0512,2721.375,2024-11-12_16-16-05.893327
R5,4,5,0,29.00918125,54.0512,2721.375,2024-11-12_16-16-07.140834
R5,3,5,0,28.60913125,54.0512,2721.375,2024-11-12_16-16-08.374818
R5,2,5,0,28.20908125,54.0512,2721.375,2024-11-12_16-16-09.630757
R5,1,5,0,27.80903125,54.0512,2721.375,2024-11-12_16-16-10.899757
R5,0,5,0,27.40898125,54.0512,2721.375,2024-11-12_16-16-12.186767
R5,0,6,0,27.40898125,54.45125,2721.375,2024-11-12_16-16-13.932315
R5,1,6,0,27.80903125,54.45125,2721.375,2024-11-12_16-16-15.165305
R5,2,6,0,28.20908125,54.45125,2721.375,2024-11-12_16-16-16.479328
R5,3,6,0,28.60913125,54.45125,2721.375,2024-11-12_16-16-17.801315
R5,4,6,0,29.00918125,54.45125,2721.375,2024-11-12_16-16-19.128084
R5,5,6,0,29.40923125,54.45125,2721.375,2024-11-12_16-16-20.462106
R5,6,6,0,29.80928125,54.45125,2721.375,2024-11-12_16-16-21.699723
R5,7,6,0,30.20933125,54.45125,2721.375,2024-11-12_16-16-22.963594
R5,8,6,0,30.60938125,54.45125,2721.375,2024-11-12_16-16-24.249997
R5,9,6,0,31.00943125,54.45125,2721.375,2024-11-12_16-16-25.526064
R5,10,6,0,31.40948125,54.45125,2721.375,2024-11-12_16-16-26.714361
R5,11,6,0,31.80953125,54.45125,2721.375,2024-11-12_16-16-27.907056
R5,12,6,0,32.20958125,54.45125,2721.375,2024-11-12_16-16-29.182955
R5,13,6,0,32.60963125,54.45125,2721.375,2024-11-12_16-16-30.484588
R5,14,6,0,33.00968125,54.45125,2721.375,2024-11-12_16-16-31.886222
R5,14,7,0,33.00968125,54.8513,2721.375,2024-11-12_16-16-33.661382
R5,13,7,0,32.60963125,54.8513,2721.375,2024-11-12_16-16-34.910448
R5,12,7,0,32.20958125,54.8513,2721.375,2024-11-12_16-16-36.158515
R5,11,7,0,31.80953125,54.8513,2721.375,2024-11-12_16-16-37.412784
R5,10,7,0,31.40948125,54.8513,2721.375,2024-11-12_16-16-38.649209
R5,9,7,0,31.00943125,54.8513,2721.375,2024-11-12_16-16-39.881178
R5,8,7,0,30.60938125,54.8513,2721.375,2024-11-12_16-16-41.123864
R5,7,7,0,30.20933125,54.8513,2721.375,2024-11-12_16-16-42.350129
R5,6,7,0,29.80928125,54.8513,2721.375,2024-11-12_16-16-43.597685
R5,5,7,0,29.40923125,54.8513,2721.375,2024-11-12_16-16-44.844996
R5,4,7,0,29.00918125,54.8513,2721.375,2024-11-12_16-16-46.087260
R5,3,7,0,28.60913125,54.8513,2721.375,2024-11-12_16-16-47.305156
R5,2,7,0,28.20908125,54.8513,2721.375,2024-11-12_16-16-48.549000
R5,1,7,0,27.80903125,54.8513,2721.375,2024-11-12_16-16-49.783369
R5,0,7,0,27.40898125,54.8513,2721.375,2024-11-12_16-16-51.003451
R5,0,8,0,27.40898125,55.25135,2721.375,2024-11-12_16-16-52.698564
R5,1,8,0,27.80903125,55.25135,2721.375,2024-11-12_16-16-53.921295
R5,2,8,0,28.20908125,55.25135,2721.375,2024-11-12_16-16-55.195086
R5,3,8,0,28.60913125,55.25135,2721.375,2024-11-12_16-16-56.463374
R5,4,8,0,29.00918125,55.25135,2721.375,2024-11-12_16-16-57.822012
R5,5,8,0,29.40923125,55.25135,2721.375,2024-11-12_16-16-59.150346
R5,6,8,0,29.80928125,55.25135,2721.375,2024-11-12_16-17-00.413052
R5,7,8,0,30.20933125,55.25135,2721.375,2024-11-12_16-17-01.652224
R5,8,8,0,30.60938125,55.25135,2721.375,2024-11-12_16-17-02.859852
R5,9,8,0,31.00943125,55.25135,2721.375,2024-11-12_16-17-04.057456
R5,10,8,0,31.40948125,55.25135,2721.375,2024-11-12_16-17-05.236558
R5,11,8,0,31.80953125,55.25135,2721.375,2024-11-12_16-17-06.441963
R5,12,8,0,32.20958125,55.25135,2721.375,2024-11-12_16-17-07.685479
R5,13,8,0,32.60963125,55.25135,2721.375,2024-11-12_16-17-08.947510
R5,14,8,0,33.00968125,55.25135,2721.375,2024-11-12_16-17-10.193613
R5,14,9,0,33.00968125,55.6514,2721.375,2024-11-12_16-17-11.932494
R5,13,9,0,32.60963125,55.6514,2721.375,2024-11-12_16-17-13.181468
R5,12,9,0,32.20958125,55.6514,2721.375,2024-11-12_16-17-14.424326
R5,11,9,0,31.80953125,55.6514,2721.375,2024-11-12_16-17-15.715989
R5,10,9,0,31.40948125,55.6514,2721.375,2024-11-12_16-17-17.059808
R5,9,9,0,31.00943125,55.6514,2721.375,2024-11-12_16-17-18.395821
R5,8,9,0,30.60938125,55.6514,2721.375,2024-11-12_16-17-19.735278
R5,7,9,0,30.20933125,55.6514,2721.375,2024-11-12_16-17-21.058484
R5,6,9,0,29.80928125,55.6514,2721.375,2024-11-12_16-17-22.406321
R5,5,9,0,29.40923125,55.6514,2721.375,2024-11-12_16-17-23.730802
R5,4,9,0,29.00918125,55.6514,2721.375,2024-11-12_16-17-25.015245
R5,3,9,0,28.60913125,55.6514,2721.375,2024-11-12_16-17-26.300773
R5,2,9,0,28.20908125,55.6514,2721.375,2024-11-12_16-17-27.647126
R5,1,9,0,27.80903125,55.6514,2721.375,2024-11-12_16-17-28.906062
R5,0,9,0,27.40898125,55.6514,2721.375,2024-11-12_16-17-30.092803
R5,0,10,0,27.40898125,56.05145,2721.375,2024-11-12_16-17-31.808411
R5,1,10,0,27.80903125,56.05145,2721.375,2024-11-12_16-17-33.039587
R5,2,10,0,28.20908125,56.05145,2721.375,2024-11-12_16-17-34.281988
R5,3,10,0,28.60913125,56.05145,2721.375,2024-11-12_16-17-35.537552
R5,4,10,0,29.00918125,56.05145,2721.375,2024-11-12_16-17-36.824590
R5,5,10,0,29.40923125,56.05145,2721.375,2024-11-12_16-17-38.129318
R5,6,10,0,29.80928125,56.05145,2721.375,2024-11-12_16-17-39.435392
R5,7,10,0,30.20933125,56.05145,2721.375,2024-11-12_16-17-40.745583
R5,8,10,0,30.60938125,56.05145,2721.375,2024-11-12_16-17-42.157357
R5,9,10,0,31.00943125,56.05145,2721.375,2024-11-12_16-17-43.586185
R5,10,10,0,31.40948125,56.05145,2721.375,2024-11-12_16-17-44.970708
R5,11,10,0,31.80953125,56.05145,2721.375,2024-11-12_16-17-46.369152
R5,12,10,0,32.20958125,56.05145,2721.375,2024-11-12_16-17-47.770803
R5,13,10,0,32.60963125,56.05145,2721.375,2024-11-12_16-17-49.023449
R5,14,10,0,33.00968125,56.05145,2721.375,2024-11-12_16-17-50.296611
R5,14,11,0,33.00968125,56.4515,2721.375,2024-11-12_16-17-52.064678
R5,13,11,0,32.60963125,56.4515,2721.375,2024-11-12_16-17-53.309578
R5,12,11,0,32.20958125,56.4515,2721.375,2024-11-12_16-17-54.560723
R5,11,11,0,31.80953125,56.4515,2721.375,2024-11-12_16-17-55.804752
R5,10,11,0,31.40948125,56.4515,2721.375,2024-11-12_16-17-57.072568
R5,9,11,0,31.00943125,56.4515,2721.375,2024-11-12_16-17-58.335524
R5,8,11,0,30.60938125,56.4515,2721.375,2024-11-12_16-17-59.585730
R5,7,11,0,30.20933125,56.4515,2721.375,2024-11-12_16-18-00.854498
R5,6,11,0,29.80928125,56.4515,2721.375,2024-11-12_16-18-02.133331
R5,5,11,0,29.40923125,56.4515,2721.375,2024-11-12_16-18-03.425981
R5,4,11,0,29.00918125,56.4515,2721.375,2024-11-12_16-18-04.689665
R5,3,11,0,28.60913125,56.4515,2721.375,2024-11-12_16-18-05.944102
R5,2,11,0,28.20908125,56.4515,2721.375,2024-11-12_16-18-07.192418
R5,1,11,0,27.80903125,56.4515,2721.375,2024-11-12_16-18-08.467071
R5,0,11,0,27.40898125,56.4515,2721.375,2024-11-12_16-18-09.720663
R5,0,12,0,27.40898125,56.85155,2721.375,2024-11-12_16-18-11.461738
R5,1,12,0,27.80903125,56.85155,2721.375,2024-11-12_16-18-12.734395
R5,2,12,0,28.20908125,56.85155,2721.375,2024-11-12_16-18-13.995203
R5,3,12,0,28.60913125,56.85155,2721.375,2024-11-12_16-18-15.250861
R5,4,12,0,29.00918125,56.85155,2721.375,2024-11-12_16-18-16.529828
